customer_id,age,job,urban_rural,marital_status,kids,disposable_income,mobiles_changed,mobile_age,own_smartphone,current_mobile_price,credit_card_type,own_house,own_cr_card,monthly_bill,call_mins,basic_plan_amount,extra_mins,roam_call_mins,call_mins_delta,bill_amount_delta,incoming_call_mins,outgoing_calls,incoming_calls,day_night_call_ratio,day_night_call_delta,calls_dropped,loyalty_months,complaint_calls,promo_calls_made,promo_offers_accepted,new_numbers_called,customer_dropped
1043729,0,NA,urban,unknown,FALSE,0,1,619,TRUE,0,B,TRUE,false,4449.110000000001,32.25,5339.110000000001,0,0,-0.445,0,6.1,1.33,0.33,8.185628743,5.020513801,0.67,21,0,0,0,0,false
1080969,0,NA,NA,unknown,FALSE,0,2,246,TRUE,14949.508,B,TRUE,false,3233.37,54,4004.11,0,0.1,-1.08,-0.0268,0,0,0,0.713062099,-2.671136118,1.33,11,0,0,0,0,true
1033564,0,NA,NA,unknown,FALSE,0,1,727,FALSE,0,B,TRUE,false,5722.7,428.5,2670,98,0,2.85,0.889,73.88,17.33,0,2.841401841,8.034341298,24.67,24,0,0,0,0,true
1075261,0,NA,NA,no,FALSE,712,1,291,TRUE,0,D,FALSE,true,4191.9000000000005,131.25,3559.11,0,0,1.515,0.0608,18.5,6.67,0.67,0.233529577,6.249597638,9.67,10,0,0,0,0,false
1005319,56,own_business,urban,yes,TRUE,623,2,665,TRUE,7473.507999999999,C,FALSE,true,6593.12,499,4449.110000000001,29.75,4.32,3.96,0.4092,60.73,7.67,0,5.346426623,-14.28362855,7.67,34,0,0,0,0,true
1079362,32,NA,NA,no,FALSE,89,1,211,TRUE,0,E,FALSE,true,5671.969999999999,120,5561.610000000001,0.25,9.09,-1.42,-0.187,28.99,0,0,3.875,20.68314769,4.33,7,2.33,0,0,0,true
1093521,30,NA,NA,no,FALSE,178,3,91,TRUE,49837.508,E,TRUE,true,7039.01,1259.5,6229.11,29.75,8.06,-5.99,-0.1992,75.31,38.67,9,0.804410782,2.981281247,68.33,10,19.33,0,0,0,false
1051416,0,NA,urban,no,FALSE,801,1,380,TRUE,0,D,FALSE,true,6839.65,665,7119.11,0,0,-1.4,0.0278,226.5,114.33,35.67,1.316521021,-5.58301636,5.67,13,1.33,0,0,0,true
1062273,82,NA,NA,no,FALSE,89,1,307,FALSE,0,D,FALSE,false,2737.6400000000003,156,3559.11,0,0,-0.06,-0.0154,15.35,2.33,0.67,3.923076923,-13.1436504,12.67,10,0,0,0,0,false
1040427,30,NA,town,no,FALSE,623,2,473,TRUE,14949.508,B,FALSE,true,4846.05,149.75,5338.219999999999,0,1.56,-2.995,-0.1392,19.24,7.67,0,2.510716473,-0.742943569,4.67,16,0,0,0,0,true
1043412,26,NA,rural,no,FALSE,267,1,454,TRUE,0,B,TRUE,true,2794.6,90.75,2669.1099999999997,3.25,0,2.045,0.0628,5.54,9.33,0.33,0.499605367,6.472921878,1.33,15,0,0,0,0,true
1070060,48,professional,urban,yes,TRUE,623,2,126,TRUE,32393.507999999998,B,FALSE,true,3114.11,351.5,4004.11,0,0,0.17,0,34.78,6.33,0.67,2.388633957,-8.090576668,6,15,0,0,0,0,true
1045424,26,NA,NA,no,FALSE,178,2,19,TRUE,37377.508,C,TRUE,false,4241.74,187.25,2669.1099999999997,50.25,0.08,3.875,1.0544,58.03,10,1,2.612481858,-20.70792713,3,18,0.33,0,0,0,false
1055725,56,NA,NA,yes,FALSE,534,2,94,TRUE,7473.507999999999,A,FALSE,true,6165.92,187.75,6229.11,0,0,0.005,-0.1858,21.27,24,4.67,0.908403939,-12.88891781,8,11,0.67,0,0,0,true
1055833,46,professional,NA,unknown,FALSE,445,1,344,TRUE,0,B,FALSE,true,898.01,25.75,890,0,0,1.025,-0.0018,0.18,1,0,1,4.056690314,0.33,11,0,0,0,0,true
1053831,42,NA,urban,yes,TRUE,534,1,359,TRUE,0,E,FALSE,true,2715.3900000000003,114,3559.11,0,0,-0.86,-0.0104,34.39,34.67,19,2.724780135,4.944531827,6.33,12,0,0,0,0,false
1062623,32,professional,NA,yes,FALSE,534,2,206,TRUE,49837.508,B,FALSE,true,5201.16,950.5,6229.11,11.5,0,-1.93,0.031,169.02,52,8.33,1.293870968,-6.496080685,9.67,12,1.67,0,0,3,true
1023702,0,NA,urban,unknown,FALSE,0,1,630,FALSE,0,B,TRUE,false,1780.89,59.25,1764.87,0,0,0.355,-4e-4,15.91,0.33,0.33,1.555833333,9.749258118,9.33,21,0,0,0,0,true
1070205,66,retired,rural,yes,FALSE,623,1,318,TRUE,0,B,FALSE,true,2779.4700000000003,101.5,3559.11,0,0,-0.01,-0.0248,0,0,0,0,-23.56245565,0,10,0,0,0,0,true
1041398,0,NA,NA,yes,FALSE,534,1,641,TRUE,0,C,FALSE,true,9953.76,593,4018.35,177.25,0.29,1.26,-0.618,126.56,55.33,0,6.822852446,12.51296359,13.33,22,0.67,0,0,0,false
1057997,0,NA,NA,unknown,FALSE,0,1,330,TRUE,0,E,TRUE,false,3208.45,586.25,2670,3.75,1,-2.845,-0.0488,178.66,35,0.33,0.223199632,-4.313228559,17,11,0.67,0,0,3,false
1084708,0,NA,NA,unknown,FALSE,0,1,258,TRUE,0,B,TRUE,false,2933.44,53.25,1779.11,33.25,0,0.955,0.3724,0,0,0,4.504504505,2.819652472,1.67,9,0,0,0,0,true
1068820,0,professional,town,no,FALSE,445,1,374,TRUE,0,C,FALSE,true,2037.21,313.5,1424,38,0,-6.27,-0.4578,38.42,10.33,0.33,2.039873668,-1.368750318,6.33,13,2.67,0,0,0,false
1021391,0,NA,NA,unknown,FALSE,0,2,138,TRUE,7473.507999999999,D,TRUE,false,4391.26,1153,4449.110000000001,22.75,0,-3.08,-0.187,479.83,31.67,8.33,0.65948453,0.526837746,2.67,26,2.67,0,0,0,false
1098787,0,NA,urban,yes,FALSE,712,2,481,TRUE,7473.507999999999,C,FALSE,true,8938.27,1071.25,4527.429999999999,158.5,0,5.635,0.4152,330.23,65,29,0.708405765,0.771371526,31.67,37,7.67,0,0,3,true
1022671,56,NA,NA,unknown,FALSE,0,1,644,FALSE,0,B,TRUE,true,3914.22,311.25,3113.22,20.75,0.42,1.495,0.3354,91.72,40.33,6.33,0.64558379,-2.472566582,3.33,21,0,0,0,0,true
1039850,26,NA,urban,no,FALSE,623,4,303,TRUE,49837.508,B,FALSE,t,6400.88,1832.75,6229.11,8.5,0,-0.855,-0.0296,286.52,177.33,41,0.589188761,10.10593924,48,20,0,0,0,0,true
1022918,0,NA,NA,unknown,FALSE,0,4,32,TRUE,7473.507999999999,C,TRUE,false,2220.5499999999997,0.75,2877.37,0,0,-0.015,0.1658,0,0,0,0.33,0.997307215,0.67,23,0,0,0,0,true
1053287,0,NA,NA,unknown,FALSE,0,4,78,TRUE,37377.508,B,TRUE,false,6790.7,1457.25,6674.11,108.25,0,0.335,-0.191,413.22,136.33,40.67,0.84665,6.025308375,13,14,15.67,0,0,0,true
1007032,56,NA,NA,yes,FALSE,89,5,82,TRUE,7473.507999999999,C,FALSE,true,3696.17,599.25,3114.11,15.25,0,-2.925,-0.1158,267.29,58.33,30,0.539150389,-15.08031052,10.67,33,0,0,0,0,false
1008720,54,NA,NA,no,FALSE,623,2,143,TRUE,7473.507999999999,A,FALSE,true,6697.25,735.5,6675,29.75,0,-1.33,-0.005,217.17,38,0.67,3.233323624,-13.5657691,10,32,0,0,0,0,false
1064869,56,NA,NA,no,FALSE,623,2,120,TRUE,7473.507999999999,B,FALSE,true,3166.62,321,4004.11,0.25,0,2.18,0.008,3.46,4.33,0,1.922934933,9.925043268,2.33,14,0.67,0,0,0,false
1089431,0,NA,NA,unknown,FALSE,0,2,106,TRUE,32393.507999999998,E,TRUE,false,6517.47,1407.25,6229.11,46.25,0,3.755,0.0552,363.67,77.33,72.33,0.867195969,-3.0179444,36.67,11,5.67,0,0,2,true
1067155,0,NA,NA,unknown,FALSE,0,1,447,TRUE,0,B,TRUE,false,5027.610000000001,1064.5,5339.110000000001,7.5,3.26,-0.63,-0.1144,501.35,55,18,0.748454545,-19.29462302,7.67,15,0.67,0,0,0,true
1033791,30,professional,urban,yes,TRUE,712,1,724,TRUE,0,B,FALSE,true,3297.45,299.5,2891.61,0,2.34,-1.35,-0.0458,73.66,10,4.33,6.766990291,-2.70515434,5.33,24,0,0,0,0,false
1022096,0,NA,NA,unknown,FALSE,0,3,178,TRUE,2489.508,B,TRUE,false,4219.49,260.25,4886.99,0,0,2.395,-0.1548,20.47,15.33,1.67,0.742075974,9.659944749,5.33,23,5,0,0,0,false
1001276,0,NA,urban,unknown,FALSE,0,1,1375,FALSE,0,A,TRUE,false,1775.55,10.25,1775.55,0,0,0.115,0,0.46,0.67,0,2.255639098,2.653849163,0.33,45,0,0,0,0,false
1080254,0,NA,urban,unknown,FALSE,0,1,270,TRUE,0,B,TRUE,false,5147.76,409.5,4449.110000000001,18.75,0,3.61,0.3524,75.1,20,14,2.981456231,-2.999599902,3.33,9,0,0,0,0,false
1039318,66,NA,NA,yes,FALSE,623,1,601,TRUE,0,B,FALSE,true,4450,354.5,4450,0,0,-0.49,0,1.48,9.33,0,1.726410256,-8.762208587,30.67,20,2.67,0,0,0,false
1031183,34,NA,NA,unknown,FALSE,623,3,429,TRUE,2489.508,B,TRUE,yes,3124.79,193,2670,13,0,-2.24,-0.1022,16.94,0.67,0.33,6.413945278,18.32707711,1.33,19,0,0,0,0,false
1069852,66,professional,town,yes,TRUE,623,2,428,TRUE,32393.507999999998,B,FALSE,true,2669.1099999999997,223,3559.11,0,0,-1.04,0,0,0,0,0,2.601309466,0,15,0,0,0,0,false
1029881,0,NA,NA,unknown,FALSE,0,1,681,FALSE,0,C,TRUE,false,3363.31,224.75,2670,22.25,0,0.265,-0.1558,54.98,5.67,3,1.728675525,-16.59583776,4.33,23,0,0,0,0,true
1023410,0,NA,urban,unknown,FALSE,0,1,635,TRUE,0,G,TRUE,false,11225.57,906.25,4450,252.25,0,-2.645,-0.6946,312.31,31,38.67,1.080762429,-2.077152525,25.33,21,0,0,0,0,true
1096225,0,NA,NA,unknown,FALSE,0,2,53,TRUE,32393.507999999998,C,TRUE,false,2756.33,651.5,5048.08,41.75,0,9.37,-0.1256,98.71,22.33,4,3.519105576,-3.789500269,8.33,8,1.33,0,0,2,false
1011702,46,professional,urban,yes,TRUE,534,3,709,FALSE,7473.507999999999,B,FALSE,true,3136.36,110,3114.11,0,0,0.08,-0.005,6.57,6,0,1.428571429,-20.19685212,3.33,31,0,0,0,0,false
1025539,0,NA,NA,unknown,FALSE,0,1,716,TRUE,0,G,TRUE,false,3379.33,616.75,2669.1099999999997,9,0,-4.075,-0.0748,196.15,27,0.33,0.572372546,-8.400575601,22.33,24,0,0,0,0,false
1084088,42,NA,urban,no,FALSE,534,1,367,TRUE,0,B,FALSE,true,6229.11,0.25,7119.11,0,0,-0.005,0,0,0,0,0,-34.2512595,0,13,0,0,0,0,true
1032760,46,professional,urban,yes,TRUE,801,2,484,TRUE,37377.508,B,FALSE,true,3114.11,470.5,4004.11,0,0,-1.15,0,236.31,37.67,11,0.648917898,8.617493591,8,23,0.33,0,0,0,true
1080220,38,clerical,NA,yes,TRUE,445,1,316,TRUE,0,B,FALSE,true,2713.6099999999997,375.75,3559.11,0,0,-0.575,-0.01,113.22,48,13,0.984772347,-12.13292178,6.67,11,3,0,0,0,false
1068419,40,artist,town,unknown,TRUE,267,3,222,TRUE,2489.508,E,FALSE,true,2750.1,41.75,3559.11,0,0.2,-0.415,-0.0152,8.48,1.67,0,21,1.898265174,0,15,0,0,0,0,false
1034485,36,NA,NA,no,TRUE,89,2,335,FALSE,2489.508,C,FALSE,true,3066.05,146.25,2669.1099999999997,12.75,0,0.155,0.0018,32.6,16.67,7.67,2.103983445,-1.567640019,2,20,0,0,0,0,false
1045761,0,NA,NA,unknown,FALSE,0,2,490,TRUE,49837.508,E,TRUE,false,4483.820000000001,856.75,4449.110000000001,23.5,0,5.385,-0.1484,190.1,29.33,13,1.209098466,-30.41385325,10.33,18,14.33,0,0,0,true
1086483,0,NA,urban,unknown,FALSE,0,1,355,TRUE,0,B,TRUE,false,7832,834.25,4004.11,140.5,0,-1.985,-0.9284,144.7,40,17.67,1.003267327,-9.186639722,6.67,12,0.67,0,0,0,true
1086381,0,NA,urban,unknown,FALSE,0,4,119,TRUE,24917.507999999994,C,TRUE,false,10566.970000000001,1642,7564.11,108,9.52,-4.98,-0.5634,346.82,45.33,36,1.767348606,5.861234887,20.67,12,0.33,0,0,0,true
1001067,0,NA,NA,unknown,FALSE,623,5,336,TRUE,9965.508,A,FALSE,true,14324.55,1368.25,6896.61,263.75,0,-1.565,-0.3018,446.33,91,73.33,2.809352757,5.988636092,14,44,2.67,0,0,0,false
1057406,54,NA,town,yes,TRUE,801,2,95,TRUE,49837.508,D,FALSE,true,10620.369999999999,996.75,6228.22,125,0,2.365,-0.3548,173.48,15,0,2.163229167,-3.359630815,20.67,11,3,0,0,0,true
1009342,38,professional,NA,yes,FALSE,534,1,1056,TRUE,0,C,FALSE,false,3744.23,200,2224.1099999999997,45.75,0,-0.92,-0.2454,43.35,32,1,2.066935303,-4.179871675,3.67,35,0,0,0,0,true
1012496,0,NA,urban,unknown,FALSE,0,2,13,TRUE,7473.507999999999,A,TRUE,false,2961.03,179.5,2669.1099999999997,4,0,1.37,0.0844,24.96,5,0,1.70120631,-12.07675996,1.33,32,0,0,0,0,true
1052341,46,NA,NA,unknown,FALSE,801,1,541,TRUE,0,B,TRUE,true,3559.11,464,3559.11,0,0,-2.38,0,39.85,21.67,8,1.6475,-6.298200861,14,18,8.33,0,0,0,false
1045538,48,NA,NA,yes,FALSE,623,2,240,TRUE,37377.508,B,TRUE,true,1485.41,666.5,890,5.75,5.37,-4.91,0.0844,0,0,0,0,-0.031560525,0,14,0,0,0,0,false
1067127,0,NA,NA,unknown,FALSE,0,1,386,TRUE,0,E,TRUE,false,6194.4,937,4960.860000000001,42.25,0,15.74,0.6878,158.53,54.67,26.67,1.105663728,18.21388851,31.33,13,20.67,0,0,0,true
1033607,26,professional,NA,no,FALSE,445,2,372,TRUE,14949.508,B,FALSE,true,10275.050000000001,595,2669.1099999999997,187.75,0,0.52,0.0806,107.33,30,0,2.402688486,11.1108755,7,20,0.33,0,0,0,true
1031494,32,NA,urban,yes,FALSE,712,2,367,TRUE,37377.508,B,FALSE,true,2809.73,470.75,3559.11,4.5,0,-0.075,0.0034,81.49,30.67,19.33,0.95330921,-2.978562557,6.33,23,8.67,0,0,0,true
1061820,0,NA,town,unknown,FALSE,0,1,309,FALSE,0,F,TRUE,false,3273.42,426.75,2669.1099999999997,15.5,0,2.525,0.1632,153.82,13.67,0,2.12799234,-3.210749392,5.67,10,0,0,0,0,true
1093288,50,NA,NA,unknown,FALSE,712,2,14,TRUE,2489.508,A,FALSE,true,7914.77,747,6229.11,85.5,1.77,-2.94,-0.571,258.64,8.67,0.67,2.082566372,16.70772102,21.67,6,0,0,0,0,false
1077777,58,professional,urban,no,FALSE,801,1,387,TRUE,0,B,FALSE,true,3114.11,381,4004.11,0,0,-1.98,0,85.94,49.33,0,0.576527261,1.472741387,1.33,13,0,0,0,0,false
1026960,0,NA,NA,unknown,FALSE,0,3,759,FALSE,7473.507999999999,F,TRUE,false,1238.8799999999999,17.75,890,13.5,0,-0.355,-0.0782,2.46,1.33,1.67,5,-13.35356968,0,26,0,0,0,0,true
1059998,36,NA,NA,yes,FALSE,623,1,320,TRUE,0,B,FALSE,true,4521.2,1032.25,5339.110000000001,0,0,2.795,-0.0102,381.25,56.33,2.33,0.555045872,-3.338485327,21.67,11,1.33,0,0,0,true
1085981,0,NA,urban,unknown,FALSE,356,1,188,TRUE,0,C,FALSE,true,2981.5,447,3559.11,9.25,0,-1.24,0.1888,60.83,18.33,10,1.436383472,-13.16743674,5,6,12.33,0,0,0,false
1048557,0,NA,urban,unknown,FALSE,0,1,404,TRUE,0,E,TRUE,false,7482.23,334,2669.1099999999997,153.75,0,-0.98,-0.3536,161.51,0,0.33,0.810138599,5.039854123,10.67,13,0,0,0,0,true
1032447,54,NA,NA,yes,FALSE,445,1,626,TRUE,0,B,FALSE,true,2862.24,306,2670,4.75,0,-0.1,-0.0432,1.23,3.33,0,1.057686761,7.121456767,5,21,18,0,0,0,false
1002826,54,clerical,NA,yes,FALSE,534,2,346,TRUE,7473.507999999999,A,FALSE,true,2958.36,197.25,4004.11,0,0,1.655,0,1.32,9.67,1,2.407222222,4.646388175,3,41,0,0,0,0,false
1052207,0,NA,NA,unknown,FALSE,0,2,16,TRUE,37377.508,D,TRUE,false,4831.8099999999995,233.5,3121.23,52,0,1.41,0.6116,66.76,22.67,2,1.638365784,5.080893343,1,12,9.67,0,0,0,false
1047645,26,NA,NA,unknown,FALSE,712,1,412,TRUE,0,D,FALSE,true,3197.77,226,2669.1099999999997,0,0,1.42,0.0732,37.16,10.67,0.33,1.401794872,20.51059479,6,14,0,0,0,0,false
1033745,0,NA,NA,unknown,FALSE,0,1,618,TRUE,0,B,TRUE,false,7565,732.25,5091.6900000000005,67,0,5.595,1.2636,191.66,16,0.67,3.985669503,-12.06434731,5.33,20,0,0,0,0,false
1035585,24,NA,NA,no,FALSE,534,2,260,TRUE,37377.508,C,FALSE,true,4475.8099999999995,248.75,3113.22,35.5,0,0.285,-0.0694,71.63,20,21,1.901417738,4.94740267,4.33,18,0,0,0,0,true
1038899,0,NA,NA,unknown,FALSE,0,1,606,TRUE,0,B,TRUE,false,4802.4400000000005,428.5,4450,0,0,2.31,0,30.95,31,9.67,3.976071429,11.06036518,19.33,20,0,0,0,0,false
1063906,30,NA,NA,no,FALSE,801,1,297,TRUE,0,E,FALSE,true,3450.53,604.5,4004.11,0,0,-1.05,0.1026,20.52,15.67,0,0.875,6.847379663,3,10,2.33,0,0,0,true
1032493,54,professional,NA,no,FALSE,356,4,246,TRUE,7473.507999999999,B,FALSE,true,2790.15,273.25,2670,5.5,0,-5.265,0.0132,79.88,17.33,0.33,3.024814815,8.077724801,16.67,19,5,0,0,0,true
1084631,42,NA,urban,unknown,FALSE,0,1,259,TRUE,0,C,TRUE,false,2683.35,159.25,3559.11,0,0.16,0.555,-0.0032,10.41,2.33,0,1.519496101,-5.31731501,8,9,0,0,0,0,false
1085470,48,NA,NA,yes,FALSE,534,1,299,TRUE,0,E,FALSE,true,3620.52,1180,4004.11,57,0,-6.06,-0.1138,5.21,17.67,2,0.599205912,3.00991042,8.67,10,6.33,0,0,0,false
1067701,36,clerical,NA,no,TRUE,267,4,44,TRUE,32393.507999999998,C,FALSE,true,6431.14,958.75,6229.11,21.5,0,-1.975,-0.1654,179.68,58,23.67,0.980436452,0.673233806,49.33,15,7.33,0,0,0,true
1023563,34,NA,town,no,FALSE,534,1,740,TRUE,0,B,FALSE,true,2038.99,74.5,2669.1099999999997,0,0.42,0.29,-0.0084,3.08,2,0,1.540957015,-2.330779014,1,25,0,0,0,0,false
1011398,42,professional,urban,yes,TRUE,534,1,894,FALSE,0,B,FALSE,true,2713.6099999999997,13,2669.1099999999997,0,0,-0.02,-0.0098,0,0,0,11.44776119,5.745610248,0.67,29,0,0,0,0,false
1044140,0,NA,town,unknown,FALSE,0,2,508,TRUE,7473.507999999999,D,TRUE,false,9754.4,1129.75,2612.15,219.75,0,3.865,-1.3126,541.76,19.67,0.33,0.650086479,-8.50079911,27.67,17,5.33,0,0,2,false
1018171,0,NA,NA,unknown,FALSE,0,1,867,TRUE,0,A,TRUE,false,5215.4000000000005,610,3781.61,33,0,-2.84,-0.1998,48.15,25.67,2.67,5.912892991,7.624890754,24.67,29,0,0,0,0,false
1025115,0,NA,NA,unknown,FALSE,0,5,702,TRUE,2489.508,C,TRUE,false,3454.09,346.25,838.38,67.25,0,-3.885,-0.4564,81.74,56.67,17.33,1.169649123,-14.87260154,3.33,26,0.67,0,0,0,true
1023911,68,NA,NA,yes,FALSE,267,3,192,TRUE,2489.508,D,TRUE,false,6378.63,1062,6006.61,71,0,-3.12,-0.4336,408.66,48,18.67,1.221035296,7.866713924,12,21,0,0,0,0,false
1054772,52,NA,NA,yes,TRUE,534,1,459,TRUE,0,A,FALSE,true,890,21.25,890,0,0,-0.045,0,1.83,4,1,4.335,-2.955014059,1,16,0,0,0,0,false
1033783,54,professional,urban,yes,TRUE,623,1,618,TRUE,0,B,FALSE,true,3608.06,194.75,2669.1099999999997,5,4.69,-1.155,-0.211,56.27,9.33,1.67,1.237600238,-5.847251241,4,20,0,0,0,0,true
1012196,32,NA,NA,no,FALSE,801,2,281,TRUE,7473.507999999999,A,FALSE,true,7552.54,1586,7564.11,36.5,0,1.76,-0.1776,446.61,86.33,11.33,1.880465866,-10.25652131,14.33,29,0,0,0,0,false
1028386,52,NA,NA,yes,TRUE,445,1,580,TRUE,0,B,FALSE,true,4496.280000000001,125.75,5339.110000000001,0,0,-0.035,-0.0044,26.4,7,2.33,2.755333333,0.1228606,6,19,0,0,0,0,false
1090780,30,NA,NA,unknown,FALSE,623,2,204,TRUE,32393.507999999998,B,TRUE,true,4381.469999999999,333.75,4949.29,0.5,0,4.005,0.3108,63.23,36,7.67,0.62071641,-18.41015011,4.33,9,1.33,0,0,0,false
1032986,54,NA,urban,yes,TRUE,356,1,563,TRUE,0,D,FALSE,true,2813.29,175.75,3603.61,0,0.64,-1.375,0.0676,40.31,8,0,1.657567568,9.522460634,3,19,0,0,0,0,false
1050582,28,NA,NA,no,FALSE,534,1,449,TRUE,0,B,FALSE,true,3559.11,280.5,4449.110000000001,0,0,-0.75,0,101.68,18.67,0,1.435580657,-11.13271096,2.67,15,1.33,0,0,0,true
1045273,32,professional,urban,no,TRUE,267,1,543,TRUE,0,B,FALSE,true,1779.11,7.5,2669.1099999999997,0,0,0.13,0,0,1,0,0.67,0.259676384,0,18,0,0,0,0,false
1038223,28,NA,town,yes,FALSE,267,2,385,TRUE,2489.508,D,FALSE,true,9229.300000000001,629.75,4004.11,188.25,0,-2.595,-0.4112,174.35,25,1,2.245147059,-4.28726316,10.33,17,1,0,0,0,true
1014113,0,NA,NA,unknown,FALSE,0,1,764,TRUE,0,D,TRUE,false,4231.0599999999995,368.5,2669.1099999999997,41.75,0,-0.21,0.078,78.57,44.33,24,0.636609482,5.801318652,10.33,25,2,0,0,0,true
1095436,0,NA,NA,no,FALSE,623,1,185,TRUE,0,B,FALSE,false,3131.91,535,4004.11,0.5,0,-1.6,-0.004,158.63,59,35.33,0.791366906,27.50619133,6.33,7,12,0,0,0,false
1058944,44,NA,town,yes,FALSE,623,1,494,TRUE,0,E,FALSE,true,7195.65,676.5,4449.110000000001,0,9.7,-1.21,-0.2674,47.76,22.33,0.33,3.46800763,1.79593235,11,17,3,0,0,0,true
1074474,38,NA,urban,no,FALSE,445,1,401,TRUE,0,B,FALSE,true,5695.110000000001,87,6229.11,0,0,0.36,0,0,0,0,0,-6.532110812,0,14,0,0,0,0,false
1014797,52,NA,urban,yes,TRUE,801,1,860,FALSE,0,A,FALSE,true,5110.38,544.5,5339.110000000001,14.25,0,1.47,0.4064,79.48,36.33,6.67,2.127352941,-5.101144669,7,29,2.33,0,0,0,false
1001401,32,NA,NA,no,FALSE,534,6,722,TRUE,14949.508,D,FALSE,true,3761.14,99.5,4742.8099999999995,0,1.85,-1.37,-0.0058,11.92,11,1.33,2.150787697,-8.704899983,6.67,47,0,0,0,0,true
1057470,22,NA,urban,no,FALSE,712,4,175,TRUE,37377.508,B,FALSE,true,3349.96,847.75,4004.11,0.75,0,-9.395,-0.0052,484.07,30.67,5.33,0.675159984,5.804600253,5.67,17,15.67,1,1,0,false
1065473,58,NA,NA,unknown,TRUE,445,1,351,TRUE,0,E,TRUE,true,9278.25,1078.75,5339.110000000001,152.75,0,0.005,-0.9862,297.31,49.33,42.33,1.803630137,2.131702386,23.67,12,7.33,0,0,0,true
1082908,0,NA,urban,unknown,FALSE,534,1,370,TRUE,0,D,FALSE,true,5035.62,975,4894.110000000001,32.5,0,4.4,0.135,221.81,23,11,0.599177215,17.85889998,7.33,13,0,0,0,0,true
1012055,50,professional,urban,yes,TRUE,801,3,207,TRUE,37377.508,A,FALSE,true,11871.71,709,7119.11,194,0,3.9,0.3076,147.09,36.33,10.67,1.955828628,-3.791254633,16,29,0,1,1,0,false
1049770,0,NA,urban,unknown,FALSE,0,2,406,TRUE,7473.507999999999,A,TRUE,false,890,262.5,890,0,0,-0.95,0,0.41,7,0.67,4.806228374,-20.22652211,6.33,15,0,0,0,0,true
1016099,30,NA,urban,unknown,FALSE,623,1,790,TRUE,0,A,FALSE,true,3584.92,161.25,2669.1099999999997,19.5,0,-0.525,-0.1172,6.91,0,0,3.076923077,13.37491076,3.33,26,0,0,0,0,true
1031427,54,professional,urban,yes,TRUE,801,1,737,TRUE,0,B,FALSE,true,955.86,84.5,890,0,0,-0.13,-0.0148,6.53,8,1,1.435094586,5.261344758,3.67,25,0,0,0,0,false
1003013,26,NA,NA,no,FALSE,801,1,1270,TRUE,0,A,FALSE,true,5571.4000000000005,352,2669.1099999999997,54.25,0,11.3,1.4776,10.22,4.67,1,1.13434841,-0.932570673,0.67,42,0,0,0,0,true
1098373,0,artist,NA,unknown,FALSE,178,1,1201,FALSE,0,A,FALSE,true,2669.1099999999997,3.25,2669.1099999999997,0,0,-0.065,0,0,0,0,3,-15.354402,0,40,0,0,0,0,false
1093280,0,NA,NA,no,FALSE,534,1,227,TRUE,0,E,FALSE,true,4951.070000000001,458.5,5954.1,0,0,10.03,0.5368,58.81,12.33,8.33,3.942173913,9.443197436,4.33,8,0,0,0,0,false
1050248,0,NA,unknown,unknown,FALSE,0,2,211,TRUE,14949.508,E,TRUE,false,5263.46,985.25,5978.13,26.75,0,6.355,0.679,266.21,82.67,0.33,1.016380368,11.40928701,11.33,13,9.67,0,0,0,false
1028105,0,NA,NA,unknown,FALSE,0,4,33,TRUE,49837.508,A,TRUE,false,10145.109999999999,842.75,9789.109999999999,0,0.39,-9.595,0.4906,187.34,48.67,5.33,2.652708333,9.071181399,13,19,0,0,0,0,false
1040642,42,NA,NA,yes,TRUE,267,2,105,TRUE,37377.508,A,FALSE,true,18164.010000000002,2262.5,3589.37,516.5,0,-23.59,0.046,1714.21,69.33,204.33,0.453690189,12.79629555,29,22,0.33,0,0,0,true
1029002,0,NA,urban,unknown,FALSE,0,2,199,TRUE,7473.507999999999,C,TRUE,false,6522.81,1875.75,4449.110000000001,83.25,0,14.165,0.094,587.23,37,8,0.491373259,-13.3774675,29.67,23,1.67,0,0,0,false
1086526,0,NA,urban,unknown,FALSE,0,1,185,TRUE,0,B,TRUE,false,6488.99,687,6229.11,30.5,0,1.38,-0.2584,31.74,21,0.67,1.67543347,-7.961737364,32.67,6,0,0,0,2,false
1048123,24,clerical,urban,no,TRUE,89,1,408,TRUE,0,C,FALSE,true,3276.98,132.75,2669.1099999999997,3.75,0.16,-0.995,0.0454,8.7,10.33,0.33,1.246521739,6.676530409,1.67,13,0,0,0,0,true
1044777,0,NA,NA,unknown,FALSE,712,1,502,TRUE,0,B,FALSE,false,4082.43,339.25,4449.110000000001,0,0,-2.885,0.0326,51.61,17.33,4.33,2.849643795,-4.897253817,7.67,17,1.33,0,0,0,false
1011908,58,professional,urban,yes,FALSE,534,1,818,TRUE,0,A,FALSE,true,3163.06,157,4004.11,0,0.24,-0.6,-0.011,0.42,6,0.33,3.14557425,-2.724301764,3,27,0,0,0,0,true
1077278,0,NA,urban,unknown,FALSE,0,1,282,TRUE,0,C,TRUE,false,8784.300000000001,293.5,9344.109999999999,0,0,0.11,0.0248,44.87,31.67,11,2.345555556,-6.771962391,10,9,0,0,0,0,false
